book_id,work_id,isbn,authors,original_publication_year,title_x,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,genre,pages,_merge,to_read_count
195,2754161,385340990,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,4.12,393626,423672,39853,7190,17250,68942,155107,175183,,,left_only,779.0
196,68729,393327345,Chuck Palahniuk,1996.0,Fight Club,4.2,365349,388654,11176,4578,12632,58110,139554,173780,,,left_only,762.0
197,479517,441008534,Charlaine Harris,2001.0,"Dead Until Dark (Sookie Stackhouse, #1)",3.96,420764,444824,16818,11330,25781,96290,148326,163097,,,left_only,305.0
198,3300573,671727796,Alice Walker,1982.0,The Color Purple,4.17,376766,400965,9485,6298,14477,62380,140835,176975,,,left_only,687.0
199,14961,739461192,John Grogan,2005.0,Marley and Me: Life and Love With the World's Worst Dog,4.12,367304,379348,13407,5485,14940,68532,131536,158855,"Nonfiction,Animals,Autobiography,Memoir,Animals,Dogs,Biography,Humor,Biography Memoir,Adult,Contemporary,Biography,Autobiography",291.0,both,209.0
201,6600281,385504225,Dan Brown,2009.0,"The Lost Symbol (Robert Langdon, #3)",3.66,369428,404982,24199,11293,40545,120122,136545,96477,,,left_only,358.0
202,6525609,1416989412,Becca Fitzpatrick,2009.0,"Hush, Hush (Hush, Hush, #1)",4.0,448166,461802,21871,19338,33543,82544,120204,206173,,,left_only,547.0
205,873132,345476875,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",3.97,372566,393941,7951,7519,22377,84804,137659,141582,,,left_only,362.0
206,15413183,62059939,Kiera Cass,2012.0,"The Selection (The Selection, #1)",4.15,505340,539091,35681,13841,25349,83692,158716,257493,"Young Adult,Romance,Science Fiction,Dystopia,Fantasy,Fiction,Science Fiction,Audiobook,Young Adult,Teen,Womens Fiction,Chick Lit,Young Adult,Young Adult Fantasy",336.0,both,517.0
207,1486401,312362080,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",4.03,391007,403315,13050,9176,19657,80319,133454,160709,,,left_only,208.0
208,6684634,1400052173,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,4.04,377249,404440,28624,10782,18237,70339,151226,153856,,,left_only,1096.0
209,22533,99446782,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",4.14,351107,366112,3866,10268,12845,55427,123652,163920,,,left_only,264.0
210,335933,159514174X,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",4.14,248283,455151,19720,12535,22043,73357,129382,217834,,,left_only,274.0
211,1180927,316010669,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,3.89,348196,360338,12215,6804,20128,85934,139947,107525,,,left_only,646.0
212,2307233,038572179X,Ian McEwan,2001.0,Atonement,3.88,347006,365658,14815,11473,25462,77135,134788,116800,,,left_only,857.0
214,2936530,141382899,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",4.33,446668,486262,15418,1863,7934,65220,162371,248874,,,left_only,206.0
215,14863741,030788743X,Ernest Cline,2011.0,Ready Player One,4.31,349423,421819,52120,5150,12928,48285,134107,221349,,,left_only,794.0
216,3175590,1554681723,Garth Stein,2006.0,The Art of Racing in the Rain,4.19,327409,354319,32021,4808,13901,53780,118166,163664,,,left_only,669.0
217,3486041,739303406,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",3.98,309385,350607,25846,6687,18709,69012,135360,120839,,,left_only,888.0
218,18973111,425263908,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",4.19,222678,386136,16748,9867,18983,55554,104657,197075,,,left_only,134.0
221,59104,1558743669,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",4.08,311543,321298,13729,7819,16453,57341,98786,140899,,,left_only,259.0
222,859111,752864327,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",3.98,327122,336212,3899,10266,17695,65161,118463,124627,,,left_only,335.0
223,1334778,786817879,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",3.82,386923,399165,8384,14473,30894,94950,129607,129241,,,left_only,459.0
224,6678670,385738935,Lauren Kate,2009.0,"Fallen (Fallen, #1)",3.74,395296,408108,17725,23594,41578,94145,107149,141642,,,left_only,479.0
226,6873353,307341569,Gillian Flynn,2009.0,Dark Places,3.92,333452,386607,28784,5169,17975,89242,165108,109113,,,left_only,675.0
227,137715,385339089,John Grisham,1993.0,The Client,3.97,320083,325663,1917,2530,12566,79176,129019,102372,,,left_only,107.0
231,2523229,312370830,Tatiana de Rosnay,2007.0,Sarah's Key,4.14,312444,347631,26614,3865,12684,55760,134748,140574,,,left_only,661.0
232,46575,452284694,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",3.99,332494,366377,13014,9958,24111,72736,112895,146677,,,left_only,519.0
233,3285349,140003468X,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,3.89,283806,323461,15246,11450,23825,65668,110544,111974,,,left_only,1106.0
234,118521,014131088X,Laurie Halse Anderson,1999.0,Speak,4.0,360156,372404,18379,7770,21049,76503,125660,141422,,,left_only,442.0
235,23986788,399159347,Liane Moriarty,2013.0,The Husband's Secret,3.92,232106,351805,27610,4175,15649,80869,155945,95167,,,left_only,418.0
236,1816662,385494785,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,291258,301593,10439,8041,10286,46060,112601,124605,,,left_only,390.0
237,1552134,1416524304,Stephen King,1974.0,Carrie,3.93,356814,377650,8264,4564,19479,96352,136054,121201,"Horror,Fiction,Thriller,Fantasy,Fantasy,Paranormal,Classics,Fantasy,Supernatural,Adult,Novels,Audiobook",253.0,both,239.0
238,828773,031242227X,Augusten Burroughs,2002.0,Running with Scissors,3.7,293878,306388,11601,13569,27249,78405,105786,81379,,,left_only,500.0
239,817,307346609,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,4.01,312969,345149,22412,7680,19887,65570,121537,130475,,,left_only,798.0
240,23841765,385537859,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",3.8,287533,345560,33700,7261,26077,89237,128374,94611,"Fiction,Thriller,Mystery,Thriller,Mystery Thriller,Suspense,Historical,Historical Fiction,Adventure,Novels,Mystery,Crime,Adult",463.0,both,623.0
241,2677305,440227534,Lois Lowry,1989.0,Number the Stars,4.11,333638,342365,10304,3797,12794,63919,123296,138559,,,left_only,361.0
242,3373984,446692638,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",4.08,311499,318031,3600,4281,10929,61630,118236,122955,"Mystery,Fiction,Thriller,Mystery,Crime,Thriller,Mystery Thriller,Suspense,Mystery,Detective,Adult,Audiobook,Mystery,Murder Mystery",449.0,both,179.0
243,3230869,450417395,Stephen King,1987.0,Misery,4.11,334647,352203,6416,4302,12725,64835,128990,141351,"Horror,Fiction,Thriller,Suspense,Mystery,Adult,Novels,Thriller,Mystery Thriller,Mystery,Crime,Audiobook",370.0,both,203.0
244,3801,307341542,Gillian Flynn,2006.0,Sharp Objects,3.92,207889,354838,28268,4988,17566,81036,147558,103690,,,left_only,470.0
245,2237401,439366771,Katherine Paterson,1977.0,Bridge to Terabithia,3.98,337644,353474,9270,8287,20081,74409,119504,131193,,,left_only,284.0
246,30573,312360266,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",3.79,360044,371020,12870,21547,34170,81486,97982,135835,,,left_only,206.0
247,6277,743269519,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,333884,6148,9038,17041,61036,109359,137410,,,left_only,270.0
249,1940137,618711651,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,3.97,294726,319116,21107,8847,20556,61303,109008,119402,,,left_only,1007.0
250,16319487,375869026,R.J. Palacio,2012.0,Wonder,4.43,228538,377791,43021,4504,7833,34567,105977,224910,,,left_only,438.0
252,15545385,312641893,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",4.15,427663,454146,41109,12154,18256,66180,150914,206642,,,left_only,1105.0
253,22002305,316206849,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,340495,27258,9729,20151,79290,138955,92370,"Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Audiobook,Adult,Contemporary,Mystery,Detective,Adult Fiction",456.0,both,737.0
254,6244926,545123267,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,370811,20521,17815,35108,86129,105099,126660,,,left_only,627.0
256,251800,143038257,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,288520,21681,14371,27844,77127,97820,71358,,,left_only,620.0
258,3209783,143034901,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,317554,24652,4789,11769,42214,101612,157170,,,left_only,744.0
259,6574198,385738757,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",3.93,305643,346307,23058,5525,21370,79458,124458,115496,,,left_only,378.0
261,940760,767900383,Frances Mayes,1996.0,Under the Tuscan Sun,3.72,279264,281836,3074,12008,22882,74910,93439,78597,,,left_only,348.0
262,27570886,399167064,Liane Moriarty,2014.0,Big Little Lies,4.2,306186,371433,30120,3775,7865,49115,159494,151184,,,left_only,752.0
263,2485462,590920685,Gail Carson Levine,1997.0,Ella Enchanted,3.97,339117,345749,8534,6619,20066,80272,110568,128224,,,left_only,229.0
266,881425,446677388,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",3.93,274639,279116,2798,10518,14558,58296,95980,99764,"Mystery,Fiction,Thriller,Mystery,Crime,Suspense,Thriller,Mystery Thriller,Drama,Mystery,Detective,Adult,Novels",481.0,both,126.0
267,41125521,312577222,Kristin Hannah,2015.0,The Nightingale,4.54,253606,327015,37279,2829,4913,20612,82844,215817,,,left_only,1154.0
268,1499998,1400078776,Kazuo Ishiguro,2005.0,Never Let Me Go,3.8,294123,323627,21927,9081,26036,78203,118163,92144,,,left_only,1149.0
269,2742631,786890754,Cecelia Ahern,2003.0,P.S. I Love You,4.01,262921,283413,7069,7027,16336,56951,90089,113010,,,left_only,268.0
271,3337594,156030306,Daniel Keyes,1966.0,Flowers for Algernon,4.07,313044,336199,11328,4223,14882,65106,122462,129526,,,left_only,548.0
272,1172473,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,3.94,263199,285469,6559,8887,15941,60147,100011,100483,,,left_only,404.0
273,1453585,812968069,Lisa See,2005.0,Snow Flower and the Secret Fan,4.05,280475,290660,15807,3268,11286,56005,116178,103923,,,left_only,706.0
274,266624,451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,4.36,256480,270386,5832,2930,5985,30009,83730,147732,,,left_only,267.0
275,48658,525476881,John Green,2006.0,An Abundance of Katherines,3.63,312754,347424,20657,14225,36867,98115,111740,86477,,,left_only,567.0
277,21500681,62255657,Neil Gaiman,2013.0,The Ocean at the End of the Lane,3.99,293844,336251,37655,7038,18089,64714,127761,118649,"Fantasy,Fiction,Magical Realism,Horror,Audiobook,Young Adult,Adult,Science Fiction Fantasy,Adult Fiction,Fantasy,Paranormal",181.0,both,1160.0
278,142009,60513063,Shel Silverstein,1981.0,A Light in the Attic,4.34,297861,304514,2431,3585,7593,38923,85051,169362,,,left_only,81.0
279,48765776,751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,397773,53365,15828,35842,96395,133156,116552,,,left_only,808.0
280,10342808,61726834,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",3.99,256975,352398,24271,8868,21223,68789,117580,135938,"Young Adult,Science Fiction,Dystopia,Romance,Science Fiction,Fantasy,Fiction,Young Adult,Teen,Audiobook,Love,Apocalyptic,Post Apocalyptic",441.0,both,651.0
281,490324,385339704,John Grisham,1992.0,The Pelican Brief,3.95,288376,296168,2006,2362,12423,73587,116438,91358,,,left_only,109.0
282,2834844,61139378,Neil Gaiman,2002.0,Coraline,4.03,316379,343630,13905,7078,15010,67188,126167,128187,"Fantasy,Horror,Fiction,Young Adult,Childrens,Childrens,Middle Grade,Audiobook,Fantasy,Paranormal,Adventure,Fantasy,Supernatural",162.0,both,722.0
283,4110990,60853980,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,326373,13914,4991,10988,44804,101159,164431,,,left_only,748.0
285,22084678,1476729085,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",4.01,251703,305509,31155,4544,11558,57792,133951,97664,"Fiction,Romance,Contemporary,Humor,Womens Fiction,Chick Lit,Adult,Adult Fiction,Audiobook,Book Club,Cultural,Australia",295.0,both,520.0
286,3094402,446579939,Nicholas Sparks,2008.0,The Lucky One,4.1,267166,281323,9476,3661,11792,54208,94613,117049,,,left_only,167.0
288,1112006,425172902,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",4.01,270318,278255,2117,9470,13707,49906,95296,109876,,,left_only,98.0
289,1357456,038039586X,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",4.05,292426,308373,10399,9158,15767,52906,102093,128449,,,left_only,633.0
290,15237902,307886263,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,312931,19397,6438,18856,81229,117248,89160,"Nonfiction,Autobiography,Memoir,Humor,Biography,Audiobook,Humor,Comedy,Biography,Autobiography,Biography Memoir,Writing,Essays,Adult",222.0,both,701.0
291,3633533,375414495,Abraham Verghese,2009.0,Cutting for Stone,4.28,258319,281079,23146,4586,9249,32671,91293,143280,,,left_only,659.0
294,14406312,1423140591,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,316800,12270,1773,4666,30788,93611,185962,,,left_only,238.0
295,15553789,1451627289,Stephen King,2011.0,11/22/63,4.29,258464,303057,30656,2927,7649,35500,109392,147589,"Fiction,Historical,Historical Fiction,Science Fiction,Science Fiction,Time Travel,Fantasy,Horror,Thriller,Audiobook,Historical,Mystery",849.0,both,1040.0
296,3144982,241003008,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,4.29,296952,304528,5760,5801,11214,43549,73389,170575,,,left_only,43.0
297,1621115,140285601,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,4.18,238940,274153,8050,2701,8491,43680,102441,116840,"Fiction,Classics,Science Fiction,Humor,Literature,Novels,Science Fiction,Dystopia,Literature,American,Fantasy,Literature,20th Century",179.0,both,611.0
299,11283577,849946158,"Todd Burpo, Lynn Vincent",2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,228371,243018,14378,9291,15024,44510,68399,105794,,,left_only,227.0
300,1148702,385751060,John Boyne,2006.0,The Boy in the Striped Pajamas,4.1,285692,325401,19058,5297,13562,54987,121193,130362,,,left_only,680.0
302,10829530,044654759X,Nicholas Sparks,2010.0,Safe Haven,4.19,255531,274974,12769,3010,9496,45461,91240,125767,,,left_only,162.0
303,2001660,1582701709,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",3.62,241537,250945,9663,23328,26321,55785,61698,83813,,,left_only,150.0
304,1191096,60987561,Wally Lamb,1998.0,I Know This Much Is True,4.17,246917,257608,7775,4430,9972,39899,86909,116398,,,left_only,385.0
305,150017,1416524347,Stephen King,1983.0,Pet Sematary,3.91,256383,293753,5430,4584,17315,73475,102744,95635,,,left_only,133.0
306,1003370,671021001,Wally Lamb,1992.0,She's Come Undone,3.84,259576,268924,9090,10224,20064,59412,91423,87801,,,left_only,241.0
307,2502882,756404738,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,282349,15503,1486,4018,17932,66415,192498,"Fantasy,Fiction,Fantasy,Epic Fantasy,Fantasy,High Fantasy,Fantasy,Magic,Science Fiction Fantasy,Adventure,Audiobook,Adult,Epic",994.0,both,342.0
308,2888997,440241901,Sophie Kinsella,2003.0,Can You Keep a Secret?,3.83,278747,293801,9510,8003,19319,76244,101810,88425,,,left_only,163.0
309,6948844,1442403543,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,373167,18870,4306,16000,64499,120426,167936,,,left_only,401.0
310,2796838,743418174,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,252305,5500,12137,20336,66587,84488,68757,"Womens Fiction,Chick Lit,Fiction,Romance,Contemporary,Adult Fiction,Adult,Humor,Romance,Contemporary Romance,Womens Fiction,Novels",376.0,both,193.0
311,816449,380018179,Colleen McCullough,1977.0,The Thorn Birds,4.22,255651,266826,4556,2889,9117,42299,85531,126990,,,left_only,192.0
312,2219449,60530928,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,4.12,302303,325451,23840,5515,12566,53668,120830,132872,,,left_only,965.0
313,18337340,1451681739,M.L. Stedman,2012.0,The Light Between Oceans,4.0,243526,288434,29932,3432,11985,56557,124430,92030,"Fiction,Historical,Historical Fiction,Cultural,Australia,Historical,Book Club,Romance,Adult Fiction,Adult,Audiobook,Drama",362.0,both,936.0
314,2628323,439709105,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",3.86,285011,301414,10384,8524,22966,71494,98625,99805,,,left_only,376.0
315,3332594,91883768,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,3.74,237272,253134,7877,12161,23384,61934,77196,78459,,,left_only,120.0
316,613469,307279464,Bill Bryson,1997.0,A Walk in the Woods,4.05,250192,264449,14422,3553,10293,50487,104690,95426,,,left_only,433.0
317,1413589,553279378,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,4.19,270859,284448,6666,4969,9937,42472,95531,131539,"Nonfiction,Classics,Autobiography,Memoir,Biography,Biography,Autobiography,Poetry,Feminism,Cultural,African American,Biography Memoir,Race",289.0,both,569.0
318,21545713,61950726,Christina Baker Kline,2013.0,Orphan Train,4.14,226091,263968,24700,1703,6769,42434,116003,97059,,,left_only,624.0
319,13629058,1442416866,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,327869,16639,3341,10329,43333,97947,172919,,,left_only,428.0
320,17626728,316204277,Maria Semple,2012.0,"Where'd You Go, Bernadette",3.9,215453,268153,28973,4080,13047,59489,119361,72176,"Fiction,Humor,Contemporary,Mystery,Audiobook,Womens Fiction,Chick Lit,Adult,Adult Fiction,Book Club,Novels",330.0,both,504.0
321,115,375806814,Wilson Rawls,1961.0,Where the Red Fern Grows,4.04,268548,280179,8725,6585,15232,53560,89699,115103,"Classics,Fiction,Young Adult,Childrens,Historical,Historical Fiction,Animals,Childrens,Middle Grade,Academic,School,Realistic Fiction,Academic,Read For School",272.0,both,162.0
322,16534,60557818,Neil Gaiman,1996.0,Neverwhere,4.18,268318,301740,15680,3126,9628,46996,113506,128484,"Fantasy,Fiction,Fantasy,Urban Fantasy,Audiobook,Science Fiction Fantasy,Science Fiction,Adventure,Horror,Young Adult,Adult",370.0,both,904.0
323,4489585,571224385,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,4.08,205279,247980,10682,4894,12964,42199,84519,103404,,,left_only,712.0
